142 | 1 2 3 4 5 6 7 8 9 11 | 20.30 46.30 20.30 45.00 27.20 33.90 48.90 11.30 79.90 40.30
143 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 26.85 33.69 26.85 39.70 21.80 34.66 44.02 19.76 56.20 33.37 19.55 28.03 63.30 34.10 21.79
144 | 1 2 3 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 24 25 26 27 28 | 26.74 50.69 26.74 71.14 23.29 37.64 23.29 133.56 121.30 29.60 49.10 143.90 133.77 28.21 25.97 56.65 44.53 29.22 182.83 38.92 20.37 39.10 39.60 14.40
145 | 1 2 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 26 28 29 31 33 35 38 | 21.40 170.20 88.20 38.06 30.70 138.65 25.68 122.15 39.77 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 95.30 78.19 62.90 70.89 80.30 72.62 173.80
146 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 | 17.45 130.53 25.32 124.03 26.50 39.20 134.20 15.83 124.89 26.95 40.50 134.90 16.10 124.90 28.80 28.80 124.90 134.90 16.10 40.50 26.95 124.89 134.20 15.83 39.20 26.50 124.03 130.53 17.45 25.32
147 | 1 3 4 5 6 7 8 9 11 12 13 14 15 18 19 20 21 22 23 24 25 | 51.91 75.60 34.20 17.85 17.85 124.77 136.64 196.74 37.30 49.63 46.90 16.50 184.72 37.40 18.23 38.95 39.89 14.07 49.55 26.94 33.77
148 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 26 27 28 29 30 31 32 33 34 35 36 | 51.66 174.59 28.69 25.70 27.00 31.40 21.80 26.31 33.80 47.50 18.50 55.55 25.30 20.70 36.40 107.74 39.21 35.60 16.40 176.80 74.30 44.32 44.02 17.85 54.27 21.90 28.60 48.90 75.20 29.45 29.45
149 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 | 31.60 72.30 31.60 146.20 122.00 124.00 147.20 134.50 124.90 30.00 19.10 44.60 38.34 19.88 70.56 35.58 18.60 38.40 37.30 25.30
150 | 1 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 | 17.02 33.00 37.30 181.20 54.00 15.30 44.70 129.74 155.99 135.80 126.67 24.28 46.54 38.52 23.91 23.91 77.58 27.19 36.49 39.00 15.20 47.84 19.27 32.50 50.16 23.80
151 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 | 23.88 33.48 23.88 146.48 123.90 123.90 141.61 123.30 123.90 197.40 35.87 49.63 38.58 23.92 38.56 18.60 36.23 38.17 17.93 72.00
152 | 1 3 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 | 51.88 177.90 46.77 28.55 36.80 18.54 29.76 44.01 20.57 54.78 40.21 55.17 209.19 53.80 79.30 35.60 17.80 17.80 33.36 29.15 96.70
153 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 18 19 20 21 22 | 23.88 33.48 23.88 146.48 123.70 126.83 146.09 137.45 128.56 64.59 35.79 48.77 38.34 19.88 70.56 35.58 18.60 38.45 38.24 23.61
154 | 1 2 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 28 | 21.40 170.20 88.20 33.40 128.23 138.18 14.29 74.46 38.15 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
155 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 29.10 24.95 56.60 39.40 47.40 212.50 54.00 43.23 209.60 38.11 36.80 37.43 14.94 48.38 21.75 39.70 42.40 12.00 28.95 19.20 19.20
156 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 20 21 22 | 21.58 30.32 21.58 154.29 124.77 76.73 33.77 20.48 56.04 40.30 12.80 39.00 18.23 38.54 44.24 29.22 182.37 52.56 39.60 84.60
157 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 28.93 24.79 56.93 39.40 47.40 212.58 55.92 43.37 210.59 39.30 38.20 40.01 15.23 50.86 21.64 41.13 42.36 15.17 28.95 19.20 19.20
158 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 | 114.23 141.75 21.89 126.94 126.64 123.90 146.90 132.73 128.46 29.94 21.60 44.70 39.60 24.00 38.10 18.60 37.55 47.50 16.25 185.50
159 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 23.04 143.91 116.10 30.08 36.96 44.34 54.28 39.41 19.27 36.26 21.80 44.78 33.23 19.82 19.82
160 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 | 105.70 157.00 31.30 36.10 35.00 19.30 52.30 26.50 35.10 48.80 19.27 48.00 26.65 21.10 47.10 40.50 19.81 19.81 78.83 30.37 32.00 26.05 29.90 20.00 26.26 32.87 45.30 18.11 33.80 21.89 21.89
161 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 111.37 148.81 37.81 18.46 33.44 29.75 143.90 35.13 21.98 21.98 127.83 54.32 147.42 110.55 20.65
162 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 | 17.07 39.28 39.30 21.41 30.90 40.90 34.00 28.90 27.16 27.20 41.63 23.29 137.79 125.29 22.99 47.29 36.56 15.24 38.52 27.20 78.84 38.55 21.90 21.90 55.05 17.98 32.69 39.19 16.59 58.12
163 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 36 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 44.32 41.00 20.17 52.86 23.11 31.97 59.80 81.30 26.75 26.75 169.60 38.82 83.83 79.18 33.70 29.20 47.50 18.50 38.48 82.90 176.80
164 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 19 20 21 22 23 | 31.80 71.50 31.80 147.95 122.00 126.83 146.09 137.45 128.56 64.59 35.79 48.77 38.34 19.88 70.56 35.58 18.60 38.45 38.24 23.61
165 | 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 24 | 25.68 138.65 122.15 39.77 55.20 33.60 25.50 51.64 83.48 38.06 30.70 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
166 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 | 20.50 125.70 19.60 139.14 133.77 151.80 29.38 22.10 57.10 39.60 27.10 64.90 35.40 19.00 38.95 39.89 14.07 50.62 26.94 25.70
167 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 26 27 28 31 32 33 36 | 16.40 35.60 39.21 106.87 36.40 25.30 20.70 55.55 74.30 42.55 45.20 24.10 35.30 23.00 32.00 46.61 131.14 142.75 105.57 33.59 28.40 44.02 17.90 158.48 95.97 166.42 81.93 24.67 24.67 176.80
168 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 27 28 29 30 31 32 33 37 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 44.32 41.00 20.17 50.57 24.55 31.97 59.80 81.93 24.67 24.67 75.47 208.75 75.91 78.51 44.34 41.00 20.17 45.26 37.73 81.93 176.80
169 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 | 31.80 71.50 31.80 147.95 122.00 123.90 141.61 123.30 128.46 197.87 43.37 52.56 38.58 23.92 38.56 27.22 39.95 74.02 23.98
170 | 1 2 3 6 7 8 9 10 11 12 13 14 16 17 18 20 21 22 24 25 | 16.30 46.30 183.98 37.94 20.37 39.10 39.60 14.40 48.90 26.43 33.70 75.90 74.10 24.55 24.55 133.15 154.29 69.34 29.30 41.00
171 | 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 19 20 | 19.88 38.34 70.56 35.58 19.00 39.10 39.60 14.40 48.90 26.43 37.60 198.96 128.23 154.29 72.90 35.79 50.98
172 | 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 | 109.90 150.85 19.20 48.05 30.10 34.40 48.20 60.05 29.60 27.17 42.70 14.80 37.55 25.20 20.90 50.50 36.89 15.87 38.65 27.32 78.84 38.88 21.90 21.90 55.25 18.06 34.40 41.00 16.13 48.90
173 | 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 23 25 26 28 30 32 35 | 25.68 138.65 122.15 39.77 55.20 33.60 25.50 49.30 83.48 38.06 30.70 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 94.92 78.74 62.47 71.06 76.30 72.62 173.80
174 | 1 2 3 4 5 6 7 8 12 13 14 15 16 17 18 19 20 21 22 24 26 27 30 31 32 33 34 35 36 37 | 20.70 25.30 36.40 107.74 39.21 35.60 16.40 176.80 74.30 44.32 44.02 17.85 52.86 23.11 31.97 59.80 81.30 26.75 26.75 169.60 35.40 74.59 77.38 32.70 29.20 47.50 18.50 55.55 38.48 82.90
175 | 1 2 3 4 5 6 7 8 12 13 14 15 16 17 18 19 20 21 22 24 26 27 28 29 30 31 32 33 34 35 | 20.70 25.30 36.40 107.74 39.21 35.60 16.40 176.80 74.30 44.32 44.02 17.85 54.27 21.90 28.60 52.86 84.41 28.23 28.23 172.37 29.01 25.70 27.00 31.40 21.80 26.31 33.80 47.50 18.50 55.55
176 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 | 105.70 157.00 31.30 36.10 35.00 19.30 52.30 26.50 35.10 48.80 19.27 47.90 26.79 21.53 48.36 50.20 21.49 21.49 215.76 37.46 33.38 26.00 29.58 21.07 26.43 32.87 45.30 18.11 33.80 21.89 21.89
177 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 26 27 28 31 32 33 36 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 44.32 41.00 20.17 52.86 23.11 31.97 46.97 45.26 37.73 84.30 33.70 29.20 47.50 18.50 78.51 38.82 169.60 81.93 24.67 24.67 176.80
178 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 25.96 41.83 25.96 139.27 126.67 23.75 36.20 43.00 25.70 25.70 49.22 33.75 27.80 46.71 42.23
179 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 28.93 25.04 57.54 36.56 29.86 28.69 46.58 44.61 211.49 38.11 38.44 35.73 11.53 53.54 21.64 41.09 43.70 12.39 28.95 19.20 19.20
180 | 1 2 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 28 | 21.40 170.20 91.74 33.40 128.23 138.18 14.29 73.22 42.55 41.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 170.87
181 | 1 2 3 4 5 6 7 8 9 10 | 98.96 166.44 46.88 28.85 23.78 48.04 37.41 41.83 27.62 27.62
182 | 1 2 3 5 7 8 9 11 12 13 14 15 16 17 18 19 20 22 23 24 | 24.55 74.10 24.55 75.24 124.77 154.29 72.90 34.70 49.63 39.89 14.07 38.95 19.00 36.23 38.17 17.93 72.00 48.90 26.94 33.77
183 | 1 2 3 4 5 6 7 8 9 11 | 20.30 46.30 20.30 45.00 27.20 33.90 48.90 11.30 79.90 40.30
184 | 1 2 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 28 | 21.40 170.20 88.20 33.40 130.30 141.30 20.50 201.10 44.10 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
185 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 17.45 131.97 25.32 124.90 26.00 39.20 134.20 15.70 123.07 25.60 39.80 137.10 17.53 125.00 58.50
186 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 | 111.16 145.40 73.30 27.90 41.00 20.00 58.50 149.20 109.40 38.50 24.40 57.10 39.60 27.10 64.90 35.40 19.00 39.00 38.90 15.30
187 | 1 2 3 4 6 7 8 9 10 11 12 14 15 17 18 19 20 21 22 23 24 25 | 118.15 134.40 41.70 71.75 34.30 26.20 56.54 147.28 109.09 40.50 72.31 170.23 21.11 61.10 33.23 27.39 27.39 41.20 19.30 39.24 37.43 14.94
188 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 | 113.80 136.36 131.49 17.30 134.67 23.52 62.26 38.40 15.22 40.18 18.64 35.40 39.60 27.10 68.45 51.34 21.50 44.07 74.30 24.47
189 | 1 3 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 | 51.88 177.90 46.77 28.55 36.80 19.20 31.20 39.79 18.70 49.63 37.30 196.74 139.40 131.15 75.24 33.43 18.20 18.20 33.77 32.70 76.73
190 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 | 24.00 33.50 24.00 145.55 123.80 124.20 147.20 134.70 126.85 30.10 19.10 44.60 37.30 25.30 38.40 18.60 35.90 36.80 22.23 68.50 172.86 28.61 28.74 177.90
191 | 1 3 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 | 51.97 177.90 45.77 20.60 36.75 18.54 32.63 47.76 15.87 48.76 43.72 55.17 209.75 49.49 85.00 35.60 17.80 17.80 35.59 29.20 93.80
192 | 1 3 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 24 | 52.29 166.74 129.10 138.40 39.77 55.20 35.74 28.14 45.98 83.48 38.06 26.09 90.50 24.70 39.14 32.78 177.82 173.80
193 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 | 29.90 210.75 47.54 28.14 28.14 46.97 45.90 41.90 33.00 21.00 21.00 26.94 44.08 73.29 26.02
194 | 1 2 3 4 5 6 7 9 10 11 | 9.39 57.41 30.04 27.16 43.11 43.17 217.67 46.67 19.40 19.40
195 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 19 20 21 22 23 | 23.88 33.48 23.88 146.48 123.70 126.83 146.09 123.30 123.90 197.40 43.23 41.50 46.30 16.30 183.98 37.94 18.60 38.45 38.24 23.61
196 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 28.93 25.04 57.54 36.56 29.86 28.69 46.58 44.61 211.49 38.11 38.44 35.73 11.53 53.54 21.64 41.09 43.70 12.39 28.95 19.20 19.20
197 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 | 23.88 33.48 23.88 146.48 123.90 123.90 141.61 136.62 128.56 64.05 33.20 48.29 38.58 23.92 38.56 18.60 37.40 46.90 16.50 184.72
198 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 27 28 29 30 31 32 33 37 | 16.40 35.60 39.21 107.74 35.10 25.30 20.70 55.55 74.30 44.32 43.65 19.76 52.86 23.11 28.35 59.80 81.30 26.75 26.75 169.60 35.40 74.59 77.38 32.70 29.20 47.50 18.50 38.48 82.90 176.80
199 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 26 27 28 31 32 33 36 | 16.40 35.60 39.21 107.74 35.10 25.30 20.70 55.55 74.30 46.30 45.20 24.55 28.40 23.00 29.20 46.61 131.14 142.75 106.30 33.59 28.40 44.02 17.22 158.48 95.97 166.42 81.93 25.65 25.65 176.80
200 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 | 114.23 141.75 21.89 126.94 126.64 126.83 147.20 131.10 128.46 29.94 21.60 44.70 47.50 16.25 185.35 37.55 18.60 38.10 39.60 24.00
201 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 22 23 | 17.55 34.40 17.55 59.00 33.77 18.45 48.67 38.16 15.20 38.53 18.23 37.40 46.90 28.80 183.98 41.00 23.50 61.71 62.81 56.22
202 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 25 26 27 28 29 30 34 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 44.32 41.00 20.17 52.86 23.11 31.97 59.80 85.54 24.67 24.67 106.47 21.13 79.18 33.70 29.20 47.50 18.50 38.48 101.53 176.80
203 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26 27 30 31 32 35 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 39.83 45.20 24.10 35.30 23.00 32.00 46.61 131.14 147.50 74.25 30.40 35.30 44.02 20.17 158.48 95.97 166.42 81.93 24.67 24.67 176.80
204 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 | 31.60 72.30 31.60 146.20 122.00 124.00 146.90 134.50 124.90 29.94 21.60 44.70 39.60 24.00 38.10 18.60 37.55 47.50 16.25 185.50
205 | 1 2 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 27 | 21.40 170.20 88.20 33.40 128.23 134.95 17.26 131.34 151.95 55.90 35.74 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 174.03
206 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 | 23.90 135.10 122.40 39.80 46.50 26.00 18.30 18.30 19.30 43.50 73.29 26.02 49.90 23.96 30.29
207 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 | 51.97 178.50 46.00 16.80 37.00 18.00 38.25 34.40 14.30 51.00 22.50 27.57 145.10 35.03 21.40 21.40 122.50 135.60 120.50 26.27 44.48
208 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 24.50 139.80 119.00 38.30 40.70 40.00 54.00 47.50 26.30 26.30 58.50 24.20 35.50 54.00 15.60
209 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 | 31.60 72.30 31.60 146.20 122.00 124.00 147.20 134.50 124.90 28.19 26.43 53.40 74.50 24.05 39.95 18.90 38.51 37.99 23.69
210 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 | 19.00 31.50 19.00 39.10 15.40 31.40 33.00 35.35 19.20 56.10 28.30 24.30 56.86 32.15 31.98 121.43 140.84 42.32 71.51 31.64 37.32 36.50 18.19 50.37 21.16 39.91 42.30 15.17
211 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 102.69 160.28 45.77 28.14 28.14 56.20 47.87 33.69 26.85 26.85 39.70 19.30 34.66 40.05 22.05
212 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 | 18.16 40.75 18.16 213.88 38.24 30.56 36.19 18.86 52.30 27.72 35.10 48.80 19.27 47.90 26.79 21.53 48.36 50.20 21.49 21.49 215.76 37.46 33.38 26.00 29.58 21.07 26.43 32.87 45.28 18.11
213 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 | 23.90 135.10 122.40 39.80 46.50 26.00 18.30 18.30 19.30 43.50 73.29 26.02 46.97 23.96 30.29
214 | 1 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 | 51.97 177.90 45.90 20.56 35.95 18.90 35.70 83.69 23.81 155.21 112.05 126.33 146.48 33.48 23.88 23.88 130.60 123.95 33.09 31.97 52.86
215 | 1 2 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 27 | 21.40 170.20 88.20 33.40 128.23 134.95 17.26 131.34 151.95 55.90 35.74 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 174.03
216 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 36 | 16.40 35.60 39.21 107.74 35.10 25.30 20.70 55.55 74.30 44.32 43.65 19.76 52.86 23.11 28.35 51.64 81.30 26.75 26.75 165.40 127.60 136.05 84.71 31.40 77.45 32.70 29.20 47.50 18.50 176.80
217 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 | 111.16 145.40 73.30 27.90 41.00 20.00 58.50 149.20 109.40 38.83 25.97 56.50 48.40 24.30 205.85 34.15 18.73 39.10 39.60 14.40
218 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 27 28 29 30 31 32 33 37 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 44.32 41.00 20.17 52.86 23.11 31.97 59.80 81.30 26.75 26.75 169.60 38.82 77.01 84.30 33.70 29.20 47.50 18.50 38.48 82.90 176.80
219 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 | 23.90 135.10 122.40 39.80 46.50 26.00 18.30 18.30 19.30 44.10 72.50 23.53 45.34 27.90 31.10
220 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 20 22 24 25 27 28 | 52.29 166.74 129.10 138.40 36.25 55.20 33.75 27.80 46.84 90.50 24.70 39.83 32.78 177.82 173.80 91.74 170.20 21.40 39.75 26.09
221 | 1 3 5 6 7 8 10 11 13 14 15 16 17 18 20 23 24 25 26 27 28 29 30 33 35 36 38 40 42 | 52.30 169.40 132.41 128.23 33.40 88.20 170.20 21.40 49.30 25.50 33.60 55.20 38.15 67.08 173.80 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 95.30 78.19 62.90 70.89 80.30 72.62
222 | 1 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 | 15.99 35.85 37.30 181.20 44.02 20.17 44.70 129.74 155.52 130.67 126.67 23.40 46.54 38.52 23.91 23.91 77.58 26.10 37.63 37.43 14.94 59.20 21.75 32.50 45.00 22.10
223 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 18 19 20 21 22 | 23.88 33.48 23.88 146.48 123.70 126.83 146.09 123.30 123.90 197.40 35.84 48.77 38.34 19.88 70.56 35.58 18.60 38.45 38.24 23.61
224 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 114.12 135.53 40.40 127.70 141.00 37.40 27.10 27.10 42.00 125.00 134.97 16.02 38.15 25.70 36.00
225 | 1 2 3 4 6 7 8 9 10 12 13 14 15 16 17 20 21 22 23 24 | 18.16 40.75 18.16 213.88 38.24 24.60 47.84 141.40 193.20 126.67 24.59 44.85 46.25 16.95 184.10 37.50 18.35 38.65 35.00 14.23
226 | 1 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 | 52.00 178.77 45.99 22.93 37.50 24.84 35.70 83.69 23.38 155.21 112.05 126.33 146.48 33.48 23.88 23.88 130.60 123.95 33.09 28.35 52.86
227 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 23 25 27 28 | 52.29 166.74 129.10 138.40 36.25 55.20 33.60 25.50 51.64 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80 83.48 39.75 26.09
228 | 1 2 3 4 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 | 118.15 134.40 41.25 71.80 34.86 26.20 56.54 148.39 108.76 37.24 68.91 61.40 33.23 27.39 27.39 41.20 18.92 39.34 37.22 15.54
229 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 28.93 25.04 57.54 36.56 29.86 28.69 46.58 44.61 211.49 38.11 38.44 35.73 11.53 53.54 21.64 41.09 43.70 12.39 28.95 19.20 19.20
230 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 | 29.90 210.75 52.60 27.80 27.80 52.80 43.55 41.90 33.00 21.00 21.00 26.43 44.08 72.50 23.53
231 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 | 28.50 31.10 28.50 34.70 37.10 32.50 28.40 26.90 25.84 41.90 25.90 145.10 121.70 23.99 47.49 36.56 15.24 38.52 27.20 78.84 38.55 21.90 21.90 55.05 17.98 32.72 39.67 16.87 47.30 46.70
232 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 111.23 148.37 39.70 24.35 33.44 22.70 143.90 35.13 21.98 21.98 124.47 59.23 147.19 111.40 22.00
233 | 1 2 3 5 7 8 9 11 12 13 14 15 16 17 18 19 20 22 23 24 | 24.55 74.10 24.55 75.24 124.77 136.64 199.50 43.37 49.63 39.89 14.07 38.95 19.00 36.23 38.17 17.93 72.00 49.55 26.94 33.77
234 | 1 2 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 27 | 21.40 170.20 91.74 32.77 30.70 138.65 25.68 122.15 39.77 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
235 | 1 2 3 4 5 6 7 8 9 10 | 21.85 148.52 126.67 28.19 36.16 31.45 19.38 19.38 131.74 132.20
236 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 19 20 21 22 23 | 22.50 38.50 68.45 35.40 18.10 38.64 37.40 15.55 51.34 19.82 35.15 46.10 136.80 130.45 170.44 36.20 32.15 19.64 49.63 31.82
237 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 18 19 20 21 22 | 31.80 71.50 31.80 147.95 122.00 126.83 146.09 123.30 128.46 198.05 43.23 53.40 74.50 24.05 39.95 18.90 38.51 37.99 23.69
238 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 20 21 22 23 24 | 113.80 136.36 131.49 17.30 134.67 23.52 62.26 40.30 12.80 39.00 18.64 35.90 36.80 17.80 73.30 171.30 21.00 51.34 21.50 44.07 74.30 24.40
239 | 1 2 3 4 5 6 7 8 9 10 | 105.86 152.34 23.55 23.55 40.37 26.93 51.72 40.63 23.95 23.95
240 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 | 113.80 136.36 131.49 17.30 134.67 23.52 62.26 38.40 15.22 40.18 19.20 34.15 48.40 24.30 205.85 56.50 21.50 43.00 74.30 24.47
241 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 22 23 25 28 30 32 33 | 52.29 166.74 129.10 138.40 36.25 55.20 33.60 25.50 51.64 84.80 28.10 144.50 122.50 140.18 122.70 12.50 168.05 65.88 72.42 63.30 173.80 83.48 39.75 26.09
242 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 29.10 25.41 57.54 36.38 29.86 28.75 46.58 44.61 211.49 38.11 38.44 35.76 11.53 53.79 21.75 41.09 43.70 12.39 28.95 19.20 19.20
